time_stamp(utc),12m_air_temp(f),2m_air_temp(f)
2018-09-23 00:00:00+00:00,65.93437499999999,65.36354166666666
2018-09-24 00:00:00+00:00,65.39826388888889,64.63020833333333
2018-09-25 00:00:00+00:00,70.88175182481751,70.92080291970802
2018-09-26 00:00:00+00:00,73.94861111111112,74.28298611111111
2018-09-27 00:00:00+00:00,68.68125,69.16979166666667
2018-09-28 00:00:00+00:00,67.31223776223776,67.47202797202797
2018-09-29 00:00:00+00:00,66.28090277777778,66.62569444444445
2018-09-30 00:00:00+00:00,65.60659722222222,65.8579861111111
2018-10-01 00:00:00+00:00,69.78437500000001,69.75277777777778
2018-10-02 00:00:00+00:00,72.08506944444444,72.31284722222222
2018-10-03 00:00:00+00:00,71.59545454545454,72.18636363636364
2018-10-04 00:00:00+00:00,71.07083333333334,70.28125
2018-10-05 00:00:00+00:00,69.13090277777778,69.02430555555556
2018-10-06 00:00:00+00:00,66.99136690647481,67.00215827338128
2018-10-07 00:00:00+00:00,72.21493055555555,72.609375
2018-10-08 00:00:00+00:00,70.91944444444444,70.82048611111111
2018-10-09 00:00:00+00:00,72.01666666666667,72.4361111111111
2018-10-10 00:00:00+00:00,73.62708333333333,73.97152777777778
2018-10-11 00:00:00+00:00,73.87986111111111,73.63263888888889
2018-10-12 00:00:00+00:00,64.80915492957746,65.11584507042254
2018-10-13 00:00:00+00:00,53.34791666666667,53.79479166666667
2018-10-14 00:00:00+00:00,53.560763888888886,53.76909722222222
2018-10-15 00:00:00+00:00,63.72222222222222,62.98506944444445
2018-10-16 00:00:00+00:00,59.17338129496403,59.83129496402877
2018-10-17 00:00:00+00:00,57.138888888888886,57.57743055555555
2018-10-18 00:00:00+00:00,49.46145833333333,49.94513888888889
2018-10-19 00:00:00+00:00,51.54409722222223,51.90625
2018-10-20 00:00:00+00:00,59.48776223776224,59.09475524475524
2018-10-21 00:00:00+00:00,50.30704225352113,50.300000000000004
2018-10-22 00:00:00+00:00,45.27777777777778,46.155902777777776
2018-10-23 00:00:00+00:00,56.98159722222223,57.37777777777777
2018-10-24 00:00:00+00:00,50.52326388888889,50.614583333333336
2018-10-25 00:00:00+00:00,44.59513888888889,45.182291666666664
2018-10-26 00:00:00+00:00,44.782986111111114,44.85381944444444
2018-10-27 00:00:00+00:00,55.72651515151515,55.31856060606061
2018-10-28 00:00:00+00:00,50.58576388888889,51.17743055555556
2018-10-29 00:00:00+00:00,55.21145833333333,54.922916666666666
2018-10-30 00:00:00+00:00,50.107638888888886,50.170138888888886
2018-10-31 00:00:00+00:00,54.40972222222222,52.98229166666667
2018-11-01 00:00:00+00:00,60.6576388888889,60.4375
2018-11-02 00:00:00+00:00,64.44678571428571,64.02857142857142
2018-11-03 00:00:00+00:00,59.42553191489362,59.47269503546099
2018-11-04 00:00:00+00:00,48.72847222222222,49.090625
2018-11-05 00:00:00+00:00,55.22083333333333,54.43402777777778
2018-11-06 00:00:00+00:00,57.95774647887324,57.74366197183099
2018-11-07 00:00:00+00:00,58.567708333333336,58.489583333333336
2018-11-08 00:00:00+00:00,53.66458333333333,53.690625
2018-11-09 00:00:00+00:00,52.15625,51.20729166666667
2018-11-10 00:00:00+00:00,47.42095588235294,47.69080882352941
2018-11-11 00:00:00+00:00,38.061458333333334,38.703472222222224
2018-11-12 00:00:00+00:00,40.645370370370365,39.364814814814814
2018-11-13 00:00:00+00:00,,
2018-11-14 00:00:00+00:00,39.604166666666664,39.12083333333333
2018-11-15 00:00:00+00:00,39.031597222222224,38.44340277777778
2018-11-16 00:00:00+00:00,45.816071428571426,45.88285714285715
2018-11-17 00:00:00+00:00,42.718402777777776,43.04548611111111
2018-11-18 00:00:00+00:00,42.041666666666664,41.80833333333333
2018-11-19 00:00:00+00:00,48.58125,46.735416666666666
2018-11-20 00:00:00+00:00,48.494791666666664,47.840625
2018-11-21 00:00:00+00:00,41.748263888888886,42.081944444444446
2018-11-22 00:00:00+00:00,29.63645833333333,30.123611111111114
2018-11-23 00:00:00+00:00,24.707291666666666,25.287847222222222
2018-11-24 00:00:00+00:00,43.721180555555556,42.24722222222223
2018-11-25 00:00:00+00:00,50.505514705882355,50.21985294117647
2018-11-26 00:00:00+00:00,50.52465277777778,48.74340277777778
2018-11-27 00:00:00+00:00,43.01215277777778,43.11354166666667
2018-11-28 00:00:00+00:00,37.16215277777778,37.239583333333336
2018-11-29 00:00:00+00:00,38.409375,38.422916666666666
2018-11-30 00:00:00+00:00,38.21145833333333,38.51770833333333
2018-12-01 00:00:00+00:00,41.13194444444444,40.96388888888889
2018-12-02 00:00:00+00:00,51.56319444444445,51.08576388888889
2018-12-03 00:00:00+00:00,53.07534722222223,52.11423611111111
2018-12-04 00:00:00+00:00,41.40277777777778,41.342708333333334
2018-12-05 00:00:00+00:00,32.32731481481481,31.510185185185183
2018-12-06 00:00:00+00:00,33.3950495049505,33.6519801980198
2018-12-07 00:00:00+00:00,37.464930555555554,37.38784722222223
2018-12-08 00:00:00+00:00,30.082638888888887,29.431944444444444
2018-12-09 00:00:00+00:00,31.635416666666668,31.00590277777778
2018-12-10 00:00:00+00:00,32.359722222222224,31.940277777777776
2018-12-11 00:00:00+00:00,34.03854166666667,33.16076388888889
