datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/6/2021 3:00:00 AM,1/5/2021 10:00:00 PM,RFC,MIDATL,JC,JC,2546.304,True
1/6/2021 4:00:00 AM,1/5/2021 11:00:00 PM,RFC,MIDATL,JC,JC,2342.959,True
1/6/2021 5:00:00 AM,1/6/2021 12:00:00 AM,RFC,MIDATL,JC,JC,2200.594,True
1/6/2021 6:00:00 AM,1/6/2021 1:00:00 AM,RFC,MIDATL,JC,JC,2133.312,True
1/6/2021 7:00:00 AM,1/6/2021 2:00:00 AM,RFC,MIDATL,JC,JC,2100.165,True
1/6/2021 8:00:00 AM,1/6/2021 3:00:00 AM,RFC,MIDATL,JC,JC,2092.273,True
1/6/2021 9:00:00 AM,1/6/2021 4:00:00 AM,RFC,MIDATL,JC,JC,2158.819,True
1/6/2021 10:00:00 AM,1/6/2021 5:00:00 AM,RFC,MIDATL,JC,JC,2291.915,True
1/6/2021 11:00:00 AM,1/6/2021 6:00:00 AM,RFC,MIDATL,JC,JC,2497.694,True
1/6/2021 12:00:00 PM,1/6/2021 7:00:00 AM,RFC,MIDATL,JC,JC,2640.546,True
1/6/2021 1:00:00 PM,1/6/2021 8:00:00 AM,RFC,MIDATL,JC,JC,2642.004,True
1/6/2021 2:00:00 PM,1/6/2021 9:00:00 AM,RFC,MIDATL,JC,JC,2536.977,True
1/6/2021 3:00:00 PM,1/6/2021 10:00:00 AM,RFC,MIDATL,JC,JC,2401.544,True
1/6/2021 4:00:00 PM,1/6/2021 11:00:00 AM,RFC,MIDATL,JC,JC,2353.929,True
1/6/2021 5:00:00 PM,1/6/2021 12:00:00 PM,RFC,MIDATL,JC,JC,2361.829,True
1/6/2021 6:00:00 PM,1/6/2021 1:00:00 PM,RFC,MIDATL,JC,JC,2378.605,True
1/6/2021 7:00:00 PM,1/6/2021 2:00:00 PM,RFC,MIDATL,JC,JC,2477.960,True
1/6/2021 8:00:00 PM,1/6/2021 3:00:00 PM,RFC,MIDATL,JC,JC,2616.652,True
1/6/2021 9:00:00 PM,1/6/2021 4:00:00 PM,RFC,MIDATL,JC,JC,2819.705,True
1/6/2021 10:00:00 PM,1/6/2021 5:00:00 PM,RFC,MIDATL,JC,JC,3077.779,True
1/6/2021 11:00:00 PM,1/6/2021 6:00:00 PM,RFC,MIDATL,JC,JC,3098.072,True
1/7/2021 12:00:00 AM,1/6/2021 7:00:00 PM,RFC,MIDATL,JC,JC,3012.753,True
1/7/2021 1:00:00 AM,1/6/2021 8:00:00 PM,RFC,MIDATL,JC,JC,2908.772,True
1/7/2021 2:00:00 AM,1/6/2021 9:00:00 PM,RFC,MIDATL,JC,JC,2760.469,True
1/7/2021 3:00:00 AM,1/6/2021 10:00:00 PM,RFC,MIDATL,JC,JC,2570.478,True
1/7/2021 4:00:00 AM,1/6/2021 11:00:00 PM,RFC,MIDATL,JC,JC,2391.453,True
1/7/2021 5:00:00 AM,1/7/2021 12:00:00 AM,RFC,MIDATL,JC,JC,2260.227,True
1/7/2021 6:00:00 AM,1/7/2021 1:00:00 AM,RFC,MIDATL,JC,JC,2176.287,True
1/7/2021 7:00:00 AM,1/7/2021 2:00:00 AM,RFC,MIDATL,JC,JC,2154.168,True
1/7/2021 8:00:00 AM,1/7/2021 3:00:00 AM,RFC,MIDATL,JC,JC,2149.553,True
1/7/2021 9:00:00 AM,1/7/2021 4:00:00 AM,RFC,MIDATL,JC,JC,2196.327,True
1/7/2021 10:00:00 AM,1/7/2021 5:00:00 AM,RFC,MIDATL,JC,JC,2333.473,True
1/7/2021 11:00:00 AM,1/7/2021 6:00:00 AM,RFC,MIDATL,JC,JC,2537.706,True
1/7/2021 12:00:00 PM,1/7/2021 7:00:00 AM,RFC,MIDATL,JC,JC,2745.548,True
1/7/2021 1:00:00 PM,1/7/2021 8:00:00 AM,RFC,MIDATL,JC,JC,2726.649,True
1/7/2021 2:00:00 PM,1/7/2021 9:00:00 AM,RFC,MIDATL,JC,JC,2608.469,True
1/7/2021 3:00:00 PM,1/7/2021 10:00:00 AM,RFC,MIDATL,JC,JC,2460.480,True
1/7/2021 4:00:00 PM,1/7/2021 11:00:00 AM,RFC,MIDATL,JC,JC,2370.640,True
1/7/2021 5:00:00 PM,1/7/2021 12:00:00 PM,RFC,MIDATL,JC,JC,2319.413,True
1/7/2021 6:00:00 PM,1/7/2021 1:00:00 PM,RFC,MIDATL,JC,JC,2331.484,True
1/7/2021 7:00:00 PM,1/7/2021 2:00:00 PM,RFC,MIDATL,JC,JC,2409.255,True
1/7/2021 8:00:00 PM,1/7/2021 3:00:00 PM,RFC,MIDATL,JC,JC,2559.366,True
1/7/2021 9:00:00 PM,1/7/2021 4:00:00 PM,RFC,MIDATL,JC,JC,2783.204,True
1/7/2021 10:00:00 PM,1/7/2021 5:00:00 PM,RFC,MIDATL,JC,JC,3072.183,True
1/7/2021 11:00:00 PM,1/7/2021 6:00:00 PM,RFC,MIDATL,JC,JC,3102.898,True
1/8/2021 12:00:00 AM,1/7/2021 7:00:00 PM,RFC,MIDATL,JC,JC,3017.327,True
1/8/2021 1:00:00 AM,1/7/2021 8:00:00 PM,RFC,MIDATL,JC,JC,2932.038,True
1/8/2021 2:00:00 AM,1/7/2021 9:00:00 PM,RFC,MIDATL,JC,JC,2821.900,True
1/8/2021 3:00:00 AM,1/7/2021 10:00:00 PM,RFC,MIDATL,JC,JC,2641.750,True
1/8/2021 4:00:00 AM,1/7/2021 11:00:00 PM,RFC,MIDATL,JC,JC,2446.721,True
1/8/2021 5:00:00 AM,1/8/2021 12:00:00 AM,RFC,MIDATL,JC,JC,2332.508,True
1/8/2021 6:00:00 AM,1/8/2021 1:00:00 AM,RFC,MIDATL,JC,JC,2269.749,True
1/8/2021 7:00:00 AM,1/8/2021 2:00:00 AM,RFC,MIDATL,JC,JC,2240.965,True
1/8/2021 8:00:00 AM,1/8/2021 3:00:00 AM,RFC,MIDATL,JC,JC,2233.482,True
1/8/2021 9:00:00 AM,1/8/2021 4:00:00 AM,RFC,MIDATL,JC,JC,2303.750,True
1/8/2021 10:00:00 AM,1/8/2021 5:00:00 AM,RFC,MIDATL,JC,JC,2432.656,True
1/8/2021 11:00:00 AM,1/8/2021 6:00:00 AM,RFC,MIDATL,JC,JC,2589.322,True
1/8/2021 12:00:00 PM,1/8/2021 7:00:00 AM,RFC,MIDATL,JC,JC,2758.852,True
1/8/2021 1:00:00 PM,1/8/2021 8:00:00 AM,RFC,MIDATL,JC,JC,2784.506,True
1/8/2021 2:00:00 PM,1/8/2021 9:00:00 AM,RFC,MIDATL,JC,JC,2706.235,True
1/8/2021 3:00:00 PM,1/8/2021 10:00:00 AM,RFC,MIDATL,JC,JC,2636.178,True
1/8/2021 4:00:00 PM,1/8/2021 11:00:00 AM,RFC,MIDATL,JC,JC,2637.711,True
1/8/2021 5:00:00 PM,1/8/2021 12:00:00 PM,RFC,MIDATL,JC,JC,2733.174,True
1/8/2021 6:00:00 PM,1/8/2021 1:00:00 PM,RFC,MIDATL,JC,JC,2731.786,True
1/8/2021 7:00:00 PM,1/8/2021 2:00:00 PM,RFC,MIDATL,JC,JC,2796.011,True
1/8/2021 8:00:00 PM,1/8/2021 3:00:00 PM,RFC,MIDATL,JC,JC,2812.336,True
1/8/2021 9:00:00 PM,1/8/2021 4:00:00 PM,RFC,MIDATL,JC,JC,2928.121,True
1/8/2021 10:00:00 PM,1/8/2021 5:00:00 PM,RFC,MIDATL,JC,JC,3091.952,True
1/8/2021 11:00:00 PM,1/8/2021 6:00:00 PM,RFC,MIDATL,JC,JC,3077.818,True
1/9/2021 12:00:00 AM,1/8/2021 7:00:00 PM,RFC,MIDATL,JC,JC,2991.163,True
1/9/2021 1:00:00 AM,1/8/2021 8:00:00 PM,RFC,MIDATL,JC,JC,2910.096,True
1/9/2021 2:00:00 AM,1/8/2021 9:00:00 PM,RFC,MIDATL,JC,JC,2788.871,True
1/9/2021 3:00:00 AM,1/8/2021 10:00:00 PM,RFC,MIDATL,JC,JC,2638.910,True
1/9/2021 4:00:00 AM,1/8/2021 11:00:00 PM,RFC,MIDATL,JC,JC,2470.419,True
1/9/2021 5:00:00 AM,1/9/2021 12:00:00 AM,RFC,MIDATL,JC,JC,2337.037,True
1/9/2021 6:00:00 AM,1/9/2021 1:00:00 AM,RFC,MIDATL,JC,JC,2258.022,True
1/9/2021 7:00:00 AM,1/9/2021 2:00:00 AM,RFC,MIDATL,JC,JC,2236.879,True
1/9/2021 8:00:00 AM,1/9/2021 3:00:00 AM,RFC,MIDATL,JC,JC,2231.486,True
1/9/2021 9:00:00 AM,1/9/2021 4:00:00 AM,RFC,MIDATL,JC,JC,2264.152,True
1/9/2021 10:00:00 AM,1/9/2021 5:00:00 AM,RFC,MIDATL,JC,JC,2324.057,True
1/9/2021 11:00:00 AM,1/9/2021 6:00:00 AM,RFC,MIDATL,JC,JC,2447.444,True
1/9/2021 12:00:00 PM,1/9/2021 7:00:00 AM,RFC,MIDATL,JC,JC,2526.623,True
1/9/2021 1:00:00 PM,1/9/2021 8:00:00 AM,RFC,MIDATL,JC,JC,2532.347,True
1/9/2021 2:00:00 PM,1/9/2021 9:00:00 AM,RFC,MIDATL,JC,JC,2445.858,True
1/9/2021 3:00:00 PM,1/9/2021 10:00:00 AM,RFC,MIDATL,JC,JC,2349.198,True
1/9/2021 4:00:00 PM,1/9/2021 11:00:00 AM,RFC,MIDATL,JC,JC,2313.239,True
1/9/2021 5:00:00 PM,1/9/2021 12:00:00 PM,RFC,MIDATL,JC,JC,2347.344,True
1/9/2021 6:00:00 PM,1/9/2021 1:00:00 PM,RFC,MIDATL,JC,JC,2417.288,True
1/9/2021 7:00:00 PM,1/9/2021 2:00:00 PM,RFC,MIDATL,JC,JC,2497.567,True
1/9/2021 8:00:00 PM,1/9/2021 3:00:00 PM,RFC,MIDATL,JC,JC,2572.430,True
1/9/2021 9:00:00 PM,1/9/2021 4:00:00 PM,RFC,MIDATL,JC,JC,2737.219,True
1/9/2021 10:00:00 PM,1/9/2021 5:00:00 PM,RFC,MIDATL,JC,JC,2941.840,True
1/9/2021 11:00:00 PM,1/9/2021 6:00:00 PM,RFC,MIDATL,JC,JC,2949.892,True
1/10/2021 12:00:00 AM,1/9/2021 7:00:00 PM,RFC,MIDATL,JC,JC,2877.696,True
1/10/2021 1:00:00 AM,1/9/2021 8:00:00 PM,RFC,MIDATL,JC,JC,2798.383,True
1/10/2021 2:00:00 AM,1/9/2021 9:00:00 PM,RFC,MIDATL,JC,JC,2686.189,True
1/10/2021 3:00:00 AM,1/9/2021 10:00:00 PM,RFC,MIDATL,JC,JC,2550.404,True
1/10/2021 4:00:00 AM,1/9/2021 11:00:00 PM,RFC,MIDATL,JC,JC,2393.686,True
1/10/2021 5:00:00 AM,1/10/2021 12:00:00 AM,RFC,MIDATL,JC,JC,2259.682,True
1/10/2021 6:00:00 AM,1/10/2021 1:00:00 AM,RFC,MIDATL,JC,JC,2181.855,True
1/10/2021 7:00:00 AM,1/10/2021 2:00:00 AM,RFC,MIDATL,JC,JC,2147.615,True
1/10/2021 8:00:00 AM,1/10/2021 3:00:00 AM,RFC,MIDATL,JC,JC,2135.002,True
1/10/2021 9:00:00 AM,1/10/2021 4:00:00 AM,RFC,MIDATL,JC,JC,2156.498,True
1/10/2021 10:00:00 AM,1/10/2021 5:00:00 AM,RFC,MIDATL,JC,JC,2205.801,True
1/10/2021 11:00:00 AM,1/10/2021 6:00:00 AM,RFC,MIDATL,JC,JC,2285.346,True
1/10/2021 12:00:00 PM,1/10/2021 7:00:00 AM,RFC,MIDATL,JC,JC,2348.943,True
1/10/2021 1:00:00 PM,1/10/2021 8:00:00 AM,RFC,MIDATL,JC,JC,2339.037,True
1/10/2021 2:00:00 PM,1/10/2021 9:00:00 AM,RFC,MIDATL,JC,JC,2257.504,True
1/10/2021 3:00:00 PM,1/10/2021 10:00:00 AM,RFC,MIDATL,JC,JC,2173.590,True
1/10/2021 4:00:00 PM,1/10/2021 11:00:00 AM,RFC,MIDATL,JC,JC,2120.764,True
1/10/2021 5:00:00 PM,1/10/2021 12:00:00 PM,RFC,MIDATL,JC,JC,2072.207,True
1/10/2021 6:00:00 PM,1/10/2021 1:00:00 PM,RFC,MIDATL,JC,JC,2073.711,True
1/10/2021 7:00:00 PM,1/10/2021 2:00:00 PM,RFC,MIDATL,JC,JC,2147.172,True
1/10/2021 8:00:00 PM,1/10/2021 3:00:00 PM,RFC,MIDATL,JC,JC,2303.836,True
1/10/2021 9:00:00 PM,1/10/2021 4:00:00 PM,RFC,MIDATL,JC,JC,2546.074,True
1/10/2021 10:00:00 PM,1/10/2021 5:00:00 PM,RFC,MIDATL,JC,JC,2853.992,True
1/10/2021 11:00:00 PM,1/10/2021 6:00:00 PM,RFC,MIDATL,JC,JC,2904.840,True
1/11/2021 12:00:00 AM,1/10/2021 7:00:00 PM,RFC,MIDATL,JC,JC,2869.742,True
1/11/2021 1:00:00 AM,1/10/2021 8:00:00 PM,RFC,MIDATL,JC,JC,2807.303,True
1/11/2021 2:00:00 AM,1/10/2021 9:00:00 PM,RFC,MIDATL,JC,JC,2695.654,True
1/11/2021 3:00:00 AM,1/10/2021 10:00:00 PM,RFC,MIDATL,JC,JC,2542.423,True
1/11/2021 4:00:00 AM,1/10/2021 11:00:00 PM,RFC,MIDATL,JC,JC,2388.102,True
1/11/2021 5:00:00 AM,1/11/2021 12:00:00 AM,RFC,MIDATL,JC,JC,2275.324,True
1/11/2021 6:00:00 AM,1/11/2021 1:00:00 AM,RFC,MIDATL,JC,JC,2230.571,True
1/11/2021 7:00:00 AM,1/11/2021 2:00:00 AM,RFC,MIDATL,JC,JC,2216.658,True
1/11/2021 8:00:00 AM,1/11/2021 3:00:00 AM,RFC,MIDATL,JC,JC,2230.865,True
1/11/2021 9:00:00 AM,1/11/2021 4:00:00 AM,RFC,MIDATL,JC,JC,2296.771,True
1/11/2021 10:00:00 AM,1/11/2021 5:00:00 AM,RFC,MIDATL,JC,JC,2433.670,True
1/11/2021 11:00:00 AM,1/11/2021 6:00:00 AM,RFC,MIDATL,JC,JC,2644.815,True
1/11/2021 12:00:00 PM,1/11/2021 7:00:00 AM,RFC,MIDATL,JC,JC,2809.847,True
1/11/2021 1:00:00 PM,1/11/2021 8:00:00 AM,RFC,MIDATL,JC,JC,2841.902,True
1/11/2021 2:00:00 PM,1/11/2021 9:00:00 AM,RFC,MIDATL,JC,JC,2842.656,True
1/11/2021 3:00:00 PM,1/11/2021 10:00:00 AM,RFC,MIDATL,JC,JC,2876.980,True
1/11/2021 4:00:00 PM,1/11/2021 11:00:00 AM,RFC,MIDATL,JC,JC,2831.213,True
