datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2020 5:00:00 AM,1/1/2020 12:00:00 AM,RFC,MIDATL,JC,JC,2195.498,True
1/1/2020 6:00:00 AM,1/1/2020 1:00:00 AM,RFC,MIDATL,JC,JC,2086.253,True
1/1/2020 7:00:00 AM,1/1/2020 2:00:00 AM,RFC,MIDATL,JC,JC,2010.767,True
1/1/2020 8:00:00 AM,1/1/2020 3:00:00 AM,RFC,MIDATL,JC,JC,1982.990,True
1/1/2020 9:00:00 AM,1/1/2020 4:00:00 AM,RFC,MIDATL,JC,JC,1998.607,True
1/1/2020 10:00:00 AM,1/1/2020 5:00:00 AM,RFC,MIDATL,JC,JC,2043.832,True
1/1/2020 11:00:00 AM,1/1/2020 6:00:00 AM,RFC,MIDATL,JC,JC,2113.713,True
1/1/2020 12:00:00 PM,1/1/2020 7:00:00 AM,RFC,MIDATL,JC,JC,2155.881,True
1/1/2020 1:00:00 PM,1/1/2020 8:00:00 AM,RFC,MIDATL,JC,JC,2208.696,True
1/1/2020 2:00:00 PM,1/1/2020 9:00:00 AM,RFC,MIDATL,JC,JC,2218.440,True
1/1/2020 3:00:00 PM,1/1/2020 10:00:00 AM,RFC,MIDATL,JC,JC,2232.567,True
1/1/2020 4:00:00 PM,1/1/2020 11:00:00 AM,RFC,MIDATL,JC,JC,2280.029,True
1/1/2020 5:00:00 PM,1/1/2020 12:00:00 PM,RFC,MIDATL,JC,JC,2318.081,True
1/1/2020 6:00:00 PM,1/1/2020 1:00:00 PM,RFC,MIDATL,JC,JC,2420.583,True
1/1/2020 7:00:00 PM,1/1/2020 2:00:00 PM,RFC,MIDATL,JC,JC,2470.105,True
1/1/2020 8:00:00 PM,1/1/2020 3:00:00 PM,RFC,MIDATL,JC,JC,2516.368,True
1/1/2020 9:00:00 PM,1/1/2020 4:00:00 PM,RFC,MIDATL,JC,JC,2694.887,True
1/1/2020 10:00:00 PM,1/1/2020 5:00:00 PM,RFC,MIDATL,JC,JC,2917.970,True
1/1/2020 11:00:00 PM,1/1/2020 6:00:00 PM,RFC,MIDATL,JC,JC,2925.947,True
1/2/2020 12:00:00 AM,1/1/2020 7:00:00 PM,RFC,MIDATL,JC,JC,2883.742,True
1/2/2020 1:00:00 AM,1/1/2020 8:00:00 PM,RFC,MIDATL,JC,JC,2822.787,True
1/2/2020 2:00:00 AM,1/1/2020 9:00:00 PM,RFC,MIDATL,JC,JC,2696.327,True
1/2/2020 3:00:00 AM,1/1/2020 10:00:00 PM,RFC,MIDATL,JC,JC,2517.968,True
1/2/2020 4:00:00 AM,1/1/2020 11:00:00 PM,RFC,MIDATL,JC,JC,2336.765,True
1/2/2020 5:00:00 AM,1/2/2020 12:00:00 AM,RFC,MIDATL,JC,JC,2226.100,True
1/2/2020 6:00:00 AM,1/2/2020 1:00:00 AM,RFC,MIDATL,JC,JC,2161.163,True
