datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,MIDATL,AE,AECO,957.066,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,MIDATL,AE,VMEU,65.979,True
1/1/2021 6:00:00 AM,1/1/2021 1:00:00 AM,RFC,MIDATL,AE,AECO,919.283,True
1/1/2021 6:00:00 AM,1/1/2021 1:00:00 AM,RFC,MIDATL,AE,VMEU,64.812,True
1/1/2021 7:00:00 AM,1/1/2021 2:00:00 AM,RFC,MIDATL,AE,AECO,899.066,True
1/1/2021 7:00:00 AM,1/1/2021 2:00:00 AM,RFC,MIDATL,AE,VMEU,63.620,True
1/1/2021 8:00:00 AM,1/1/2021 3:00:00 AM,RFC,MIDATL,AE,AECO,896.022,True
1/1/2021 8:00:00 AM,1/1/2021 3:00:00 AM,RFC,MIDATL,AE,VMEU,63.396,True
1/1/2021 9:00:00 AM,1/1/2021 4:00:00 AM,RFC,MIDATL,AE,AECO,897.466,True
1/1/2021 9:00:00 AM,1/1/2021 4:00:00 AM,RFC,MIDATL,AE,VMEU,64.237,True
1/1/2021 10:00:00 AM,1/1/2021 5:00:00 AM,RFC,MIDATL,AE,AECO,920.160,True
1/1/2021 10:00:00 AM,1/1/2021 5:00:00 AM,RFC,MIDATL,AE,VMEU,65.787,True
1/1/2021 11:00:00 AM,1/1/2021 6:00:00 AM,RFC,MIDATL,AE,AECO,946.509,True
1/1/2021 11:00:00 AM,1/1/2021 6:00:00 AM,RFC,MIDATL,AE,VMEU,67.345,True
1/1/2021 12:00:00 PM,1/1/2021 7:00:00 AM,RFC,MIDATL,AE,AECO,952.928,True
1/1/2021 12:00:00 PM,1/1/2021 7:00:00 AM,RFC,MIDATL,AE,VMEU,66.626,True
1/1/2021 1:00:00 PM,1/1/2021 8:00:00 AM,RFC,MIDATL,AE,AECO,937.014,True
1/1/2021 1:00:00 PM,1/1/2021 8:00:00 AM,RFC,MIDATL,AE,VMEU,65.066,True
1/1/2021 2:00:00 PM,1/1/2021 9:00:00 AM,RFC,MIDATL,AE,AECO,939.461,True
1/1/2021 2:00:00 PM,1/1/2021 9:00:00 AM,RFC,MIDATL,AE,VMEU,65.769,True
1/1/2021 3:00:00 PM,1/1/2021 10:00:00 AM,RFC,MIDATL,AE,AECO,982.322,True
1/1/2021 3:00:00 PM,1/1/2021 10:00:00 AM,RFC,MIDATL,AE,VMEU,67.889,True
1/1/2021 4:00:00 PM,1/1/2021 11:00:00 AM,RFC,MIDATL,AE,AECO,1010.828,True
1/1/2021 4:00:00 PM,1/1/2021 11:00:00 AM,RFC,MIDATL,AE,VMEU,69.466,True
1/1/2021 5:00:00 PM,1/1/2021 12:00:00 PM,RFC,MIDATL,AE,AECO,1055.725,True
1/1/2021 5:00:00 PM,1/1/2021 12:00:00 PM,RFC,MIDATL,AE,VMEU,71.498,True
1/1/2021 6:00:00 PM,1/1/2021 1:00:00 PM,RFC,MIDATL,AE,AECO,1079.777,True
1/1/2021 6:00:00 PM,1/1/2021 1:00:00 PM,RFC,MIDATL,AE,VMEU,72.452,True
1/1/2021 7:00:00 PM,1/1/2021 2:00:00 PM,RFC,MIDATL,AE,AECO,1078.703,True
1/1/2021 7:00:00 PM,1/1/2021 2:00:00 PM,RFC,MIDATL,AE,VMEU,72.232,True
1/1/2021 8:00:00 PM,1/1/2021 3:00:00 PM,RFC,MIDATL,AE,AECO,1091.255,True
1/1/2021 8:00:00 PM,1/1/2021 3:00:00 PM,RFC,MIDATL,AE,VMEU,72.876,True
1/1/2021 9:00:00 PM,1/1/2021 4:00:00 PM,RFC,MIDATL,AE,AECO,1157.902,True
1/1/2021 9:00:00 PM,1/1/2021 4:00:00 PM,RFC,MIDATL,AE,VMEU,76.860,True
1/1/2021 10:00:00 PM,1/1/2021 5:00:00 PM,RFC,MIDATL,AE,AECO,1217.064,True
1/1/2021 10:00:00 PM,1/1/2021 5:00:00 PM,RFC,MIDATL,AE,VMEU,79.407,True
1/1/2021 11:00:00 PM,1/1/2021 6:00:00 PM,RFC,MIDATL,AE,AECO,1204.976,True
1/1/2021 11:00:00 PM,1/1/2021 6:00:00 PM,RFC,MIDATL,AE,VMEU,78.306,True
1/2/2021 12:00:00 AM,1/1/2021 7:00:00 PM,RFC,MIDATL,AE,AECO,1174.394,True
1/2/2021 12:00:00 AM,1/1/2021 7:00:00 PM,RFC,MIDATL,AE,VMEU,76.566,True
1/2/2021 1:00:00 AM,1/1/2021 8:00:00 PM,RFC,MIDATL,AE,AECO,1135.130,True
1/2/2021 1:00:00 AM,1/1/2021 8:00:00 PM,RFC,MIDATL,AE,VMEU,74.935,True
1/2/2021 2:00:00 AM,1/1/2021 9:00:00 PM,RFC,MIDATL,AE,AECO,1087.003,True
1/2/2021 2:00:00 AM,1/1/2021 9:00:00 PM,RFC,MIDATL,AE,VMEU,72.079,True
1/2/2021 3:00:00 AM,1/1/2021 10:00:00 PM,RFC,MIDATL,AE,AECO,1027.409,True
1/2/2021 3:00:00 AM,1/1/2021 10:00:00 PM,RFC,MIDATL,AE,VMEU,69.240,True
1/2/2021 4:00:00 AM,1/1/2021 11:00:00 PM,RFC,MIDATL,AE,AECO,958.052,True
1/2/2021 4:00:00 AM,1/1/2021 11:00:00 PM,RFC,MIDATL,AE,VMEU,66.117,True
1/2/2021 5:00:00 AM,1/2/2021 12:00:00 AM,RFC,MIDATL,AE,AECO,893.806,True
1/2/2021 5:00:00 AM,1/2/2021 12:00:00 AM,RFC,MIDATL,AE,VMEU,63.610,True
1/2/2021 6:00:00 AM,1/2/2021 1:00:00 AM,RFC,MIDATL,AE,AECO,853.000,True
1/2/2021 6:00:00 AM,1/2/2021 1:00:00 AM,RFC,MIDATL,AE,VMEU,61.651,True
1/2/2021 7:00:00 AM,1/2/2021 2:00:00 AM,RFC,MIDATL,AE,AECO,826.204,True
1/2/2021 7:00:00 AM,1/2/2021 2:00:00 AM,RFC,MIDATL,AE,VMEU,60.331,True
1/2/2021 8:00:00 AM,1/2/2021 3:00:00 AM,RFC,MIDATL,AE,AECO,812.827,True
1/2/2021 8:00:00 AM,1/2/2021 3:00:00 AM,RFC,MIDATL,AE,VMEU,59.606,True
1/2/2021 9:00:00 AM,1/2/2021 4:00:00 AM,RFC,MIDATL,AE,AECO,817.141,True
1/2/2021 9:00:00 AM,1/2/2021 4:00:00 AM,RFC,MIDATL,AE,VMEU,60.859,True
1/2/2021 10:00:00 AM,1/2/2021 5:00:00 AM,RFC,MIDATL,AE,AECO,832.436,True
1/2/2021 10:00:00 AM,1/2/2021 5:00:00 AM,RFC,MIDATL,AE,VMEU,62.456,True
1/2/2021 11:00:00 AM,1/2/2021 6:00:00 AM,RFC,MIDATL,AE,AECO,869.257,True
1/2/2021 11:00:00 AM,1/2/2021 6:00:00 AM,RFC,MIDATL,AE,VMEU,65.843,True
1/2/2021 12:00:00 PM,1/2/2021 7:00:00 AM,RFC,MIDATL,AE,AECO,900.028,True
1/2/2021 12:00:00 PM,1/2/2021 7:00:00 AM,RFC,MIDATL,AE,VMEU,67.595,True
