datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2020 5:00:00 AM,1/1/2020 12:00:00 AM,RFC,MIDATL,PS,PS,4240.414,True
1/1/2020 6:00:00 AM,1/1/2020 1:00:00 AM,RFC,MIDATL,PS,PS,4080.221,True
1/1/2020 7:00:00 AM,1/1/2020 2:00:00 AM,RFC,MIDATL,PS,PS,3980.474,True
1/1/2020 8:00:00 AM,1/1/2020 3:00:00 AM,RFC,MIDATL,PS,PS,3915.665,True
1/1/2020 9:00:00 AM,1/1/2020 4:00:00 AM,RFC,MIDATL,PS,PS,3923.380,True
1/1/2020 10:00:00 AM,1/1/2020 5:00:00 AM,RFC,MIDATL,PS,PS,3982.057,True
1/1/2020 11:00:00 AM,1/1/2020 6:00:00 AM,RFC,MIDATL,PS,PS,4075.819,True
1/1/2020 12:00:00 PM,1/1/2020 7:00:00 AM,RFC,MIDATL,PS,PS,4088.001,True
1/1/2020 1:00:00 PM,1/1/2020 8:00:00 AM,RFC,MIDATL,PS,PS,4136.138,True
1/1/2020 2:00:00 PM,1/1/2020 9:00:00 AM,RFC,MIDATL,PS,PS,4159.204,True
1/1/2020 3:00:00 PM,1/1/2020 10:00:00 AM,RFC,MIDATL,PS,PS,4148.084,True
1/1/2020 4:00:00 PM,1/1/2020 11:00:00 AM,RFC,MIDATL,PS,PS,4210.605,True
1/1/2020 5:00:00 PM,1/1/2020 12:00:00 PM,RFC,MIDATL,PS,PS,4389.378,True
1/1/2020 6:00:00 PM,1/1/2020 1:00:00 PM,RFC,MIDATL,PS,PS,4478.663,True
1/1/2020 7:00:00 PM,1/1/2020 2:00:00 PM,RFC,MIDATL,PS,PS,4510.744,True
1/1/2020 8:00:00 PM,1/1/2020 3:00:00 PM,RFC,MIDATL,PS,PS,4608.978,True
1/1/2020 9:00:00 PM,1/1/2020 4:00:00 PM,RFC,MIDATL,PS,PS,4841.954,True
1/1/2020 10:00:00 PM,1/1/2020 5:00:00 PM,RFC,MIDATL,PS,PS,5187.356,True
1/1/2020 11:00:00 PM,1/1/2020 6:00:00 PM,RFC,MIDATL,PS,PS,5198.314,True
1/2/2020 12:00:00 AM,1/1/2020 7:00:00 PM,RFC,MIDATL,PS,PS,5160.316,True
1/2/2020 1:00:00 AM,1/1/2020 8:00:00 PM,RFC,MIDATL,PS,PS,5092.778,True
1/2/2020 2:00:00 AM,1/1/2020 9:00:00 PM,RFC,MIDATL,PS,PS,4940.860,True
1/2/2020 3:00:00 AM,1/1/2020 10:00:00 PM,RFC,MIDATL,PS,PS,4705.361,True
1/2/2020 4:00:00 AM,1/1/2020 11:00:00 PM,RFC,MIDATL,PS,PS,4459.771,True
1/2/2020 5:00:00 AM,1/2/2020 12:00:00 AM,RFC,MIDATL,PS,PS,4280.362,True
1/2/2020 6:00:00 AM,1/2/2020 1:00:00 AM,RFC,MIDATL,PS,PS,4147.206,True
1/2/2020 7:00:00 AM,1/2/2020 2:00:00 AM,RFC,MIDATL,PS,PS,4114.335,True
1/2/2020 8:00:00 AM,1/2/2020 3:00:00 AM,RFC,MIDATL,PS,PS,4102.048,True
1/2/2020 9:00:00 AM,1/2/2020 4:00:00 AM,RFC,MIDATL,PS,PS,4217.394,True
1/2/2020 10:00:00 AM,1/2/2020 5:00:00 AM,RFC,MIDATL,PS,PS,4448.344,True
1/2/2020 11:00:00 AM,1/2/2020 6:00:00 AM,RFC,MIDATL,PS,PS,4917.337,True
1/2/2020 12:00:00 PM,1/2/2020 7:00:00 AM,RFC,MIDATL,PS,PS,5173.030,True
1/2/2020 1:00:00 PM,1/2/2020 8:00:00 AM,RFC,MIDATL,PS,PS,5178.005,True
1/2/2020 2:00:00 PM,1/2/2020 9:00:00 AM,RFC,MIDATL,PS,PS,5001.053,True
1/2/2020 3:00:00 PM,1/2/2020 10:00:00 AM,RFC,MIDATL,PS,PS,4828.505,True
1/2/2020 4:00:00 PM,1/2/2020 11:00:00 AM,RFC,MIDATL,PS,PS,4754.399,True
1/2/2020 5:00:00 PM,1/2/2020 12:00:00 PM,RFC,MIDATL,PS,PS,4806.242,True
1/2/2020 6:00:00 PM,1/2/2020 1:00:00 PM,RFC,MIDATL,PS,PS,4866.921,True
1/2/2020 7:00:00 PM,1/2/2020 2:00:00 PM,RFC,MIDATL,PS,PS,4913.939,True
1/2/2020 8:00:00 PM,1/2/2020 3:00:00 PM,RFC,MIDATL,PS,PS,4980.502,True
1/2/2020 9:00:00 PM,1/2/2020 4:00:00 PM,RFC,MIDATL,PS,PS,5195.698,True
1/2/2020 10:00:00 PM,1/2/2020 5:00:00 PM,RFC,MIDATL,PS,PS,5525.275,True
1/2/2020 11:00:00 PM,1/2/2020 6:00:00 PM,RFC,MIDATL,PS,PS,5490.285,True
1/3/2020 12:00:00 AM,1/2/2020 7:00:00 PM,RFC,MIDATL,PS,PS,5406.392,True
1/3/2020 1:00:00 AM,1/2/2020 8:00:00 PM,RFC,MIDATL,PS,PS,5268.866,True
1/3/2020 2:00:00 AM,1/2/2020 9:00:00 PM,RFC,MIDATL,PS,PS,5050.344,True
1/3/2020 3:00:00 AM,1/2/2020 10:00:00 PM,RFC,MIDATL,PS,PS,4733.665,True
1/3/2020 4:00:00 AM,1/2/2020 11:00:00 PM,RFC,MIDATL,PS,PS,4451.002,True
1/3/2020 5:00:00 AM,1/3/2020 12:00:00 AM,RFC,MIDATL,PS,PS,4140.369,True
1/3/2020 6:00:00 AM,1/3/2020 1:00:00 AM,RFC,MIDATL,PS,PS,3970.134,True
1/3/2020 7:00:00 AM,1/3/2020 2:00:00 AM,RFC,MIDATL,PS,PS,3883.454,True
1/3/2020 8:00:00 AM,1/3/2020 3:00:00 AM,RFC,MIDATL,PS,PS,3852.010,True
1/3/2020 9:00:00 AM,1/3/2020 4:00:00 AM,RFC,MIDATL,PS,PS,3917.332,True
1/3/2020 10:00:00 AM,1/3/2020 5:00:00 AM,RFC,MIDATL,PS,PS,4150.965,True
1/3/2020 11:00:00 AM,1/3/2020 6:00:00 AM,RFC,MIDATL,PS,PS,4519.703,True
1/3/2020 12:00:00 PM,1/3/2020 7:00:00 AM,RFC,MIDATL,PS,PS,4856.348,True
1/3/2020 1:00:00 PM,1/3/2020 8:00:00 AM,RFC,MIDATL,PS,PS,4994.899,True
1/3/2020 2:00:00 PM,1/3/2020 9:00:00 AM,RFC,MIDATL,PS,PS,5037.710,True
1/3/2020 3:00:00 PM,1/3/2020 10:00:00 AM,RFC,MIDATL,PS,PS,5057.770,True
