datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2023 5:00:00 AM,1/1/2023 12:00:00 AM,RFC,MIDATL,RECO,RECO,128.998,False
1/1/2023 6:00:00 AM,1/1/2023 1:00:00 AM,RFC,MIDATL,RECO,RECO,122.352,False
1/1/2023 7:00:00 AM,1/1/2023 2:00:00 AM,RFC,MIDATL,RECO,RECO,117.883,False
1/1/2023 8:00:00 AM,1/1/2023 3:00:00 AM,RFC,MIDATL,RECO,RECO,115.592,False
1/1/2023 9:00:00 AM,1/1/2023 4:00:00 AM,RFC,MIDATL,RECO,RECO,115.090,False
1/1/2023 10:00:00 AM,1/1/2023 5:00:00 AM,RFC,MIDATL,RECO,RECO,115.790,False
1/1/2023 11:00:00 AM,1/1/2023 6:00:00 AM,RFC,MIDATL,RECO,RECO,118.191,False
1/1/2023 12:00:00 PM,1/1/2023 7:00:00 AM,RFC,MIDATL,RECO,RECO,118.461,False
1/1/2023 1:00:00 PM,1/1/2023 8:00:00 AM,RFC,MIDATL,RECO,RECO,118.024,False
1/1/2023 2:00:00 PM,1/1/2023 9:00:00 AM,RFC,MIDATL,RECO,RECO,117.583,False
1/1/2023 3:00:00 PM,1/1/2023 10:00:00 AM,RFC,MIDATL,RECO,RECO,118.740,False
1/1/2023 4:00:00 PM,1/1/2023 11:00:00 AM,RFC,MIDATL,RECO,RECO,115.758,False
1/1/2023 5:00:00 PM,1/1/2023 12:00:00 PM,RFC,MIDATL,RECO,RECO,117.040,False
1/1/2023 6:00:00 PM,1/1/2023 1:00:00 PM,RFC,MIDATL,RECO,RECO,119.312,False
1/1/2023 7:00:00 PM,1/1/2023 2:00:00 PM,RFC,MIDATL,RECO,RECO,123.481,False
1/1/2023 8:00:00 PM,1/1/2023 3:00:00 PM,RFC,MIDATL,RECO,RECO,128.254,False
1/1/2023 9:00:00 PM,1/1/2023 4:00:00 PM,RFC,MIDATL,RECO,RECO,140.460,False
1/1/2023 10:00:00 PM,1/1/2023 5:00:00 PM,RFC,MIDATL,RECO,RECO,156.237,False
1/1/2023 11:00:00 PM,1/1/2023 6:00:00 PM,RFC,MIDATL,RECO,RECO,158.301,False
1/2/2023 12:00:00 AM,1/1/2023 7:00:00 PM,RFC,MIDATL,RECO,RECO,157.279,False
1/2/2023 1:00:00 AM,1/1/2023 8:00:00 PM,RFC,MIDATL,RECO,RECO,154.612,False
1/2/2023 2:00:00 AM,1/1/2023 9:00:00 PM,RFC,MIDATL,RECO,RECO,148.297,False
1/2/2023 3:00:00 AM,1/1/2023 10:00:00 PM,RFC,MIDATL,RECO,RECO,140.012,False
1/2/2023 4:00:00 AM,1/1/2023 11:00:00 PM,RFC,MIDATL,RECO,RECO,130.524,False
1/2/2023 5:00:00 AM,1/2/2023 12:00:00 AM,RFC,MIDATL,RECO,RECO,123.372,False
1/2/2023 6:00:00 AM,1/2/2023 1:00:00 AM,RFC,MIDATL,RECO,RECO,119.489,False
1/2/2023 7:00:00 AM,1/2/2023 2:00:00 AM,RFC,MIDATL,RECO,RECO,117.939,False
1/2/2023 8:00:00 AM,1/2/2023 3:00:00 AM,RFC,MIDATL,RECO,RECO,118.136,False
1/2/2023 9:00:00 AM,1/2/2023 4:00:00 AM,RFC,MIDATL,RECO,RECO,119.460,False
1/2/2023 10:00:00 AM,1/2/2023 5:00:00 AM,RFC,MIDATL,RECO,RECO,123.754,False
1/2/2023 11:00:00 AM,1/2/2023 6:00:00 AM,RFC,MIDATL,RECO,RECO,131.903,False
1/2/2023 12:00:00 PM,1/2/2023 7:00:00 AM,RFC,MIDATL,RECO,RECO,137.908,False
1/2/2023 1:00:00 PM,1/2/2023 8:00:00 AM,RFC,MIDATL,RECO,RECO,141.377,False
1/2/2023 2:00:00 PM,1/2/2023 9:00:00 AM,RFC,MIDATL,RECO,RECO,145.400,False
1/2/2023 3:00:00 PM,1/2/2023 10:00:00 AM,RFC,MIDATL,RECO,RECO,146.773,False
1/2/2023 4:00:00 PM,1/2/2023 11:00:00 AM,RFC,MIDATL,RECO,RECO,143.331,False
1/2/2023 5:00:00 PM,1/2/2023 12:00:00 PM,RFC,MIDATL,RECO,RECO,139.841,False
1/2/2023 6:00:00 PM,1/2/2023 1:00:00 PM,RFC,MIDATL,RECO,RECO,141.364,False
